"Team","Previous.Score","Score","Rank"
"Air Force",33.0623333333326,33.0623333333326,34
"Akron",21.7697222222222,21.7697222222222,77
"Alabama",54.4850925925972,54.4850925925972,5
"Appalachian State",27.6940000000002,27.6940000000002,52
"Arizona",20.798639455784,20.798639455784,80
"Arizona State",30.4938095238095,30.4938095238095,41
"Arkansas",29.6299047619042,29.6299047619042,45
"Arkansas State",8.3442222222227,8.3442222222227,111
"Army",26.1168888888272,26.1168888888272,54
"Auburn",42.6726984126771,42.6726984126771,11
"Ball State",19.1007407407369,19.1007407407369,86
"Baylor",36.8525,36.8525,26
"Boise State",36.9462222222213,36.9462222222213,25
"Boston College",19.3555555555582,19.3555555555582,84
"Bowling Green",2.19466666666648,2.19466666666648,121
"Buffalo",-1.62472562358323,-1.62472562358323,127
"BYU",28.9313832199563,28.9313832199563,46
"California",23.9364814814834,23.9364814814834,67
"Central Michigan",18.9834603174623,18.9834603174623,87
"Charlotte",0.668888889028767,0.668888889028767,124
"Cincinnati",17.2932010582012,17.2932010582012,89
"Clemson",50.7158884282765,50.7158884282765,6
"Colorado",41.7981587301567,41.7981587301567,15
"Colorado State",15.055000000001,15.055000000001,97
"Connecticut",19.1773148148141,19.1773148148141,85
"Duke",22.185925925926,22.185925925926,75
"East Carolina",16.7483333333325,16.7483333333325,91
"Eastern Michigan",14.1219999999965,14.1219999999965,100
"Florida",38.172,38.172,20
"Florida Atlantic",4.00277777777702,4.00277777777702,117
"Florida International",6.20574074068833,6.20574074068833,114
"Florida State",34.539221761601,34.539221761601,30
"Fresno State",3.06839002267982,3.06839002267982,119
"Georgia",25.5875000000002,25.5875000000002,57
"Georgia Southern",19.7166666666599,19.7166666666599,83
"Georgia State",15.7655555555557,15.7655555555557,95
"Georgia Tech",29.7864814814811,29.7864814814811,43
"Hawaii",16.0682669258182,16.0682669258182,94
"Houston",42.4861111111098,42.4861111111098,12
"Idaho",5.35519841269358,5.35519841269358,115
"Illinois",11.3294444444449,11.3294444444449,107
"Indiana",25.9548888888897,25.9548888888897,55
"Iowa",35.4061111111115,35.4061111111115,28
"Iowa State",16.2175793650794,16.2175793650794,93
"Kansas",5.0502777777838,5.0502777777838,116
"Kansas State",35.4051587301587,35.4051587301587,29
"Kent State",13.9762962962962,13.9762962962962,101
"Kentucky",15.0833333333333,15.0833333333333,96
"Louisiana-Lafayette",13.2293333333331,13.2293333333331,102
"Louisiana-Monroe",3.95311111112513,3.95311111112513,118
"Louisiana Tech",22.5104444443824,22.5104444443824,74
"Louisville",57.7837037037036,57.7837037037036,3
"LSU",37.7253333333334,37.7253333333334,22
"Marshall",0.0552309178662733,0.0552309178662733,125
"Maryland",33.9962499999985,33.9962499999985,31
"Massachusetts",9.6470370370359,9.6470370370359,109
"Memphis",39.796666666663,39.796666666663,18
"Miami (FL)",44.5499999999999,44.5499999999999,8
"Miami (OH)",7.52925925925677,7.52925925925677,112
"Michigan",61.776777777127,61.776777777127,1
"Michigan State",21.0166984126981,21.0166984126981,79
"Middle Tennessee",22.7024999999955,22.7024999999955,72
"Minnesota",25.2236111111097,25.2236111111097,61
"Mississippi State",24.316888888889,24.316888888889,66
"Missouri",23.1152777777777,23.1152777777777,69
"Navy",28.0427777777774,28.0427777777774,51
"Nebraska",41.2848888888829,41.2848888888829,17
"Nevada",6.86535147392293,6.86535147392293,113
"New Mexico",10.9218730158736,10.9218730158736,108
"New Mexico State",1.84211111104577,1.84211111104577,122
"North Carolina",25.141296296296,25.141296296296,63
"North Carolina State",35.6191666666669,35.6191666666669,27
"North Texas",11.4793518518537,11.4793518518537,106
"Northern Illinois",14.3944444444453,14.3944444444453,99
"Northwestern",30.7262222222223,30.7262222222223,40
"Notre Dame",24.4503212396071,24.4503212396071,65
"Ohio",21.9052777777746,21.9052777777746,76
"Ohio State",60.210277777778,60.210277777778,2
"Oklahoma",33.3215555555503,33.3215555555503,33
"Oklahoma State",28.5354444444445,28.5354444444445,49
"Old Dominion",25.604888888889,25.604888888889,56
"Ole Miss",42.2275555555555,42.2275555555555,14
"Oregon",24.7572222222224,24.7572222222224,64
"Oregon State",16.2563174603157,16.2563174603157,92
"Penn State",31.6148544973545,31.6148544973545,38
"Pittsburgh",27.4321296296298,27.4321296296298,53
"Purdue",8.85205215422472,8.85205215422472,110
"Rice",2.64166666666588,2.64166666666588,120
"Rutgers",14.7852698412699,14.7852698412699,98
"San Diego State",25.401944444444,25.401944444444,59
"San Jose State",-0.836693121691437,-0.836693121691437,126
"SMU",12.3341666666666,12.3341666666666,103
"South Alabama",19.8093333333334,19.8093333333334,82
"South Carolina",18.0423280423279,18.0423280423279,88
"South Florida",37.677111111111,37.677111111111,23
"Southern Miss",23.0701111110495,23.0701111110495,70
"Stanford",29.6848253968256,29.6848253968256,44
"Syracuse",12.082221838371,12.082221838371,104
"TCU",31.8352777777775,31.8352777777775,37
"Temple",28.1484444444445,28.1484444444445,50
"Tennessee",37.6117724867724,37.6117724867724,24
"Texas",25.1569841269226,25.1569841269226,62
"Texas A&M",42.4754920634917,42.4754920634917,13
"Texas State",1.5093333333347,1.5093333333347,123
"Texas Tech",30.9262896825418,30.9262896825418,39
"Toledo",37.8180317460317,37.8180317460317,21
"Troy",38.6055555555743,38.6055555555743,19
"Tulane",23.6527777777739,23.6527777777739,68
"Tulsa",25.3647619047623,25.3647619047623,60
"UCF",32.2356150793649,32.2356150793649,36
"UCLA",32.6978587625534,32.6978587625534,35
"UNLV",11.8323809523962,11.8323809523962,105
"USC",29.9558730158759,29.9558730158759,42
"Utah",28.5690287226002,28.5690287226002,48
"Utah State",17.1979629629626,17.1979629629626,90
"UTEP",-4.03037037037044,-4.03037037037044,128
"UTSA",21.3082539682555,21.3082539682555,78
"Vanderbilt",20.6224444444445,20.6224444444445,81
"Virginia",22.6891111111112,22.6891111111112,73
"Virginia Tech",44.4697777777778,44.4697777777778,9
"Wake Forest",28.6557407407405,28.6557407407405,47
"Washington",56.4747392290406,56.4747392290406,4
"Washington State",46.77190476192,46.77190476192,7
"West Virginia",33.4630952380956,33.4630952380956,32
"Western Kentucky",25.4471111111111,25.4471111111111,58
"Western Michigan",41.6926666666661,41.6926666666661,16
"Wisconsin",42.8803809523811,42.8803809523811,10
"Wyoming",22.9837037037037,22.9837037037037,71
