"Team","Previous.Score","Score","Rank"
"Air Force",32.6048888888889,32.6048888888889,33
"Akron",22.6451851851852,22.6451851851852,75
"Alabama",54.4468530583322,54.4468530583322,4
"Appalachian State",26.9477777777778,26.9477777777778,54
"Arizona",20.202947845805,20.202947845805,82
"Arizona State",29.8328306878307,29.8328306878307,42
"Arkansas",28.5746572911365,28.5746572911365,48
"Arkansas State",8.74155555555553,8.74155555555553,109
"Army",27.6815555555556,27.6815555555556,53
"Auburn",43.1926202540994,43.1926202540994,13
"Ball State",19.0875925925926,19.0875925925926,85
"Baylor",38.3328888888889,38.3328888888889,22
"Boise State",36.7046666666667,36.7046666666667,27
"Boston College",18.3738900953693,18.3738900953693,87
"Bowling Green",-6.01759259259257,-6.01759259259257,128
"Buffalo",-1.64828571428572,-1.64828571428572,125
"BYU",29.3848601662887,29.3848601662887,44
"California",23.7938888888889,23.7938888888889,69
"Central Michigan",19.535582010582,19.535582010582,84
"Charlotte",-0.431296296296303,-0.431296296296303,124
"Cincinnati",16.7533345398137,16.7533345398137,91
"Clemson",51.4862962962963,51.4862962962963,6
"Colorado",41.7861111111111,41.7861111111111,16
"Colorado State",15.1548148148148,15.1548148148148,96
"Connecticut",18.855556762036,18.855556762036,86
"Duke",23.6637037037037,23.6637037037037,70
"East Carolina",15.8159273737024,15.8159273737024,92
"Eastern Michigan",14.3835185185185,14.3835185185185,97
"Florida",38.6297777777778,38.6297777777778,20
"Florida Atlantic",0.768703703703693,0.768703703703693,123
"Florida International",5.51703848481351,5.51703848481351,116
"Florida State",32.2331481481481,32.2331481481481,38
"Fresno State",3.4768253968254,3.4768253968254,117
"Georgia",25.3031481481482,25.3031481481482,63
"Georgia Southern",21.7126666666667,21.7126666666667,76
"Georgia State",15.6726666666667,15.6726666666667,93
"Georgia Tech",29.0105567620359,29.0105567620359,47
"Hawaii",14.2395853579527,14.2395853579527,98
"Houston",45.6951851851852,45.6951851851852,9
"Idaho",3.47632275132275,3.47632275132275,118
"Illinois",12.1942222222222,12.1942222222222,105
"Indiana",26.1153333333333,26.1153333333333,57
"Iowa",34.6440740740741,34.6440740740741,29
"Iowa State",15.4305555555555,15.4305555555555,94
"Kansas",6.78622222222223,6.78622222222223,114
"Kansas State",38.0650158730159,38.0650158730159,23
"Kent State",13.735,13.735,99
"Kentucky",15.2224074074074,15.2224074074074,95
"Louisiana-Lafayette",13.2626666666667,13.2626666666667,102
"Louisiana-Monroe",3.24466666666663,3.24466666666663,119
"Louisiana Tech",21.3924086138878,21.3924086138878,78
"Louisville",54.7517792255543,54.7517792255543,3
"LSU",38.3702222222222,38.3702222222222,21
"Marshall",7.13799999999999,7.13799999999999,113
"Maryland",31.0153350706651,31.0153350706651,39
"Massachusetts",9.49888888888888,9.49888888888888,108
"Memphis",45.844,45.844,8
"Miami (FL)",45.4564444444445,45.4564444444445,11
"Miami (OH)",7.19037037037037,7.19037037037037,112
"Michigan",68.9881231408981,68.9881231408981,1
"Michigan State",21.6166984126984,21.6166984126984,77
"Middle Tennessee",24.2653347811098,24.2653347811098,67
"Minnesota",25.7022222222222,25.7022222222222,59
"Mississippi State",25.1608888888889,25.1608888888889,64
"Missouri",26.5031111111111,26.5031111111111,56
"Navy",28.0897792255542,28.0897792255542,52
"Nebraska",41.5882222222222,41.5882222222222,17
"Nevada",6.62424036281179,6.62424036281179,115
"New Mexico",9.80066666666666,9.80066666666666,107
"New Mexico State",0.768888888888888,0.768888888888888,122
"North Carolina",25.587962962963,25.587962962963,62
"North Carolina State",36.0111111111111,36.0111111111111,28
"North Texas",11.8874074074074,11.8874074074074,106
"Northern Illinois",13.7175925925926,13.7175925925926,100
"Northwestern",29.998,29.998,41
"Notre Dame",23.8693915343915,23.8693915343915,68
"Ohio",21.1627777777778,21.1627777777778,80
"Ohio State",65.5224444444444,65.5224444444444,2
"Oklahoma",33.3228903366654,33.3228903366654,31
"Oklahoma State",29.1901851851852,29.1901851851852,45
"Old Dominion",25.6331481481481,25.6331481481481,60
"Ole Miss",43.1433333333333,43.1433333333333,14
"Oregon",23.4355555555556,23.4355555555556,71
"Oregon State",16.7624444444444,16.7624444444444,90
"Penn State",32.3733333333333,32.3733333333333,37
"Pittsburgh",28.1533333333333,28.1533333333333,51
"Purdue",8.67349206349205,8.67349206349205,110
"Rice",2.72222222222223,2.72222222222223,120
"Rutgers",7.72185185185185,7.72185185185185,111
"San Diego State",26.8982539682539,26.8982539682539,55
"San Jose State",2.47978835978837,2.47978835978837,121
"SMU",12.6457407407407,12.6457407407407,103
"South Alabama",19.8986666666667,19.8986666666667,83
"South Carolina",18.0061375661376,18.0061375661376,88
"South Florida",38.0425925925926,38.0425925925926,25
"Southern Miss",24.5857407407407,24.5857407407407,66
"Stanford",29.0662857142857,29.0662857142857,46
"Syracuse",12.3575925925926,12.3575925925926,104
"TCU",32.5187049101841,32.5187049101841,35
"Temple",29.5225925925926,29.5225925925926,43
