"Team","Previous.Score","Score","Rank"
"Air Force",26.0172704826038,26.0172704826038,56
"Akron",13.2620143584596,13.2620143584596,101
"Alabama",57.0422199775525,57.0422199775525,1
"Appalachian State",28.7199577849205,28.7199577849205,46
"Arizona",12.5368677685953,12.5368677685953,104
"Arizona State",19.7737319661263,19.7737319661263,74
"Arkansas",26.7521873051375,26.7521873051375,53
"Arkansas State",20.3338508542208,20.3338508542208,72
"Army",17.9414615288724,17.9414615288724,83
"Auburn",41.0796105499439,41.0796105499439,10
"Ball State",13.7365573921072,13.7365573921072,97
"Baylor",26.8299297155638,26.8299297155638,51
"Boise State",34.5703658810326,34.5703658810326,20
"Boston College",12.4974332210977,12.4974332210977,105
"Bowling Green",7.77511914600487,7.77511914600487,114
"Buffalo",1.98922548719519,1.98922548719519,125
"BYU",29.394395265789,29.394395265789,43
"California",18.7153636363637,18.7153636363637,77
"Central Michigan",17.0831915110704,17.0831915110704,86
"Charlotte",7.63840179573719,7.63840179573719,115
"Cincinnati",13.7100485664755,13.7100485664755,98
"Clemson",43.7485493827166,43.7485493827166,6
"Colorado",39.4630789715341,39.4630789715341,12
"Colorado State",22.7127070707071,22.7127070707071,64
"Connecticut",11.2451156004508,11.2451156004508,109
"Duke",23.1394924554186,23.1394924554186,63
"East Carolina",13.4864521760806,13.4864521760806,100
"Eastern Michigan",16.512408371028,16.512408371028,89
"Florida",32.916296296296,32.916296296296,26
"Florida Atlantic",4.88633894500506,4.88633894500506,120
"Florida International",5.95910325476933,5.95910325476933,118
"Florida State",34.3997393689976,34.3997393689976,21
"Fresno State",3.69114141414216,3.69114141414216,121
"Georgia",23.7885555555555,23.7885555555555,60
"Georgia Southern",15.3221960344176,15.3221960344176,94
"Georgia State",12.6354699775541,12.6354699775541,103
"Georgia Tech",25.0798395061731,25.0798395061731,57
"Hawaii",8.77161616161743,8.77161616161743,111
"Houston",32.6303890759444,32.6303890759444,28
"Idaho",14.5128381032551,14.5128381032551,96
"Illinois",11.3927497194173,11.3927497194173,107
"Indiana",23.5528207070705,23.5528207070705,61
"Iowa",31.0242764003678,31.0242764003678,35
"Iowa State",16.1834168364251,16.1834168364251,91
"Kansas",1.07979236812599,1.07979236812599,126
"Kansas State",27.9145426487094,27.9145426487094,48
"Kent State",16.2338842975199,16.2338842975199,90
