"Team","Previous.Score","Score","Rank"
"Air Force",26.6591021158183,26.6591021158183,49
"Akron",13.1427489889028,13.1427489889028,100
"Alabama",56.4424046308546,56.4424046308546,1
"Appalachian State",29.6326890701901,29.6326890701901,38
"Arizona",12.9376130013148,12.9376130013148,102
"Arizona State",16.3701154169904,16.3701154169904,89
"Arkansas",25.0110482746632,25.0110482746632,55
"Arkansas State",23.6120492512549,23.6120492512549,59
"Army",17.7574629354939,17.7574629354939,83
"Auburn",40.4176911700333,40.4176911700333,7
"Ball State",14.1495928839688,14.1495928839688,97
"Baylor",22.6891334675422,22.6891334675422,64
"Boise State",33.5258181544237,33.5258181544237,23
"Boston College",14.7614517338069,14.7614517338069,96
"Bowling Green",12.3448688064066,12.3448688064066,103
"Buffalo",2.40568935160673,2.40568935160673,127
"BYU",31.0881774475527,31.0881774475527,30
"California",20.1108729678437,20.1108729678437,73
"Central Michigan",18.2274040951924,18.2274040951924,81
"Charlotte",7.41566120117237,7.41566120117237,114
"Cincinnati",13.9679122960376,13.9679122960376,98
"Clemson",43.8883368436469,43.8883368436469,5
"Colorado",37.1263799857594,37.1263799857594,15
"Colorado State",27.4766093504071,27.4766093504071,47
"Connecticut",6.97707443018558,6.97707443018558,116
"Duke",17.7554953787469,17.7554953787469,84
"East Carolina",11.7463852031018,11.7463852031018,106
"Eastern Michigan",17.6106481152177,17.6106481152177,85
"Florida",30.3538667139665,30.3538667139665,35
"Florida Atlantic",5.00886891938101,5.00886891938101,121
"Florida International",7.54864974041482,7.54864974041482,113
"Florida State",35.2487771067317,35.2487771067317,18
"Fresno State",4.74569474315768,4.74569474315768,123
"Georgia",23.6607243766334,23.6607243766334,58
"Georgia Southern",16.585244931837,16.585244931837,88
"Georgia State",11.5942412288577,11.5942412288577,107
"Georgia Tech",25.8719580204498,25.8719580204498,53
"Hawaii",8.98112870857306,8.98112870857306,111
"Houston",34.3655214734602,34.3655214734602,20
"Idaho",17.8113142644405,17.8113142644405,82
"Illinois",9.47718612972581,9.47718612972581,109
"Indiana",22.5378766087973,22.5378766087973,65
"Iowa",33.7376483025564,33.7376483025564,22
"Iowa State",19.2075158637655,19.2075158637655,76
"Kansas",4.06065224596822,4.06065224596822,125
"Kansas State",30.0011831602735,30.0011831602735,36
"Kent State",12.9902464286452,12.9902464286452,101
"Kentucky",22.1504843873976,22.1504843873976,68
"Louisiana-Lafayette",16.0110924954689,16.0110924954689,91
"Louisiana-Monroe",2.77050075345225,2.77050075345225,126
"Louisiana Tech",28.6545754936717,28.6545754936717,41
"Louisville",42.3071077176189,42.3071077176189,6
"LSU",40.0785328315487,40.0785328315487,9
"Marshall",6.25100897724709,6.25100897724709,118
"Maryland",20.1782883976989,20.1782883976989,72
"Massachusetts",5.76874887932726,5.76874887932726,119
"Memphis",32.2414206164064,32.2414206164064,27
"Miami (FL)",35.672018765828,35.672018765828,17
"Miami (OH)",18.4675701791086,18.4675701791086,80
"Michigan",49.0085420278517,49.0085420278517,3
"Michigan State",22.2214162707025,22.2214162707025,67
"Middle Tennessee",18.769472779287,18.769472779287,79
"Minnesota",28.310777557721,28.310777557721,43
"Mississippi State",23.9638244645495,23.9638244645495,57
"Missouri",17.3406094682806,17.3406094682806,86
"Navy",30.5510039203226,30.5510039203226,33
"Nebraska",28.3456489201706,28.3456489201706,42
"Nevada",11.7656209531207,11.7656209531207,105
"New Mexico",20.361105677541,20.361105677541,71
"New Mexico State",5.55817204680277,5.55817204680277,120
"North Carolina",28.1691400285806,28.1691400285806,45
"North Carolina State",25.814644845895,25.814644845895,54
"North Texas",9.25375587165255,9.25375587165255,110
"Northern Illinois",22.8616010947743,22.8616010947743,63
"Northwestern",29.6217662606428,29.6217662606428,39
"Notre Dame",27.5508988712516,27.5508988712516,46
"Ohio",21.1998423584962,21.1998423584962,69
"Ohio State",50.7226222407063,50.7226222407063,2
"Oklahoma",38.6267927674187,38.6267927674187,12
"Oklahoma State",30.4177350427348,30.4177350427348,34
"Old Dominion",22.865071567551,22.865071567551,62
"Ole Miss",26.269558082783,26.269558082783,51
"Oregon",19.1328792735044,19.1328792735044,78
"Oregon State",19.8854166666669,19.8854166666669,74
"Penn State",39.8028673742499,39.8028673742499,11
"Pittsburgh",30.8476138638941,30.8476138638941,32
