"TEAM","Points.For","Points.Against","Conf.Points.For","Conf.Points.Against","CONF.W","CONF.L","OVERALL.W","OVERALL.L","ConferenceOffset","Adjusted.SoS","First.Pass.SoS","SoS.Score","SoS.Ranking","Value","Rank"
"Iowa",216,134,108,87,0.625380346959381,0.374619653040619,0.756121052499126,0.243878947500874,1.02003770631759,0.43345263756714,0.399023998240297,0.297626075305157,110,0.64985449737,29
"Iowa State",166,228,99,151,0.268839358906359,0.731160641093641,0.320355601999332,0.679644398000668,1.0199203187251,0.554221395891304,0.633477935985126,0.682419448508072,23,0.433190464589443,97
"Kansas",132,214,49,128,0.0931557730547282,0.906844226945272,0.241381087525936,0.758618912474064,1.0199203187251,0.512558278663118,0.609080043360689,0.54967243977134,52,0.371197354466953,110
"Kansas State",188,126,77,93,0.389969137450714,0.610030862549287,0.720789131914477,0.279210868085523,1.0199203187251,0.496936027245725,0.452032981381971,0.499896828070611,63,0.643777528252319,32
"Kent State",161,196,85,69,0.621107361349268,0.378892638650732,0.385515241276514,0.614484758723486,0.984925005858917,0.409793734666165,0.370792910279597,0.222244087613357,118,0.374870137291841,108
"Kentucky",147,188,50,102,0.155816475082991,0.844183524917009,0.358232879425294,0.641767120574706,1.025,0.539733765577111,0.570715915042328,0.636258966147629,30,0.439787071913413,96
"Louisiana-Lafayette",138,192,59,84,0.302109628195383,0.697890371804617,0.313744123008995,0.686255876991005,0.975,0.452157186680792,0.490246051304776,0.357222502788189,92,0.363263646629899,111
"Louisiana-Monroe",154,229,92,91,0.506475112277169,0.493524887722831,0.280830966303837,0.719169033696162,0.975,0.454821893561899,0.456949731653183,0.365712790869364,86,0.331048790884779,119
"Louisiana Tech",291,229,117,97,0.60928011073906,0.39071988926094,0.638268079212636,0.361731920787364,0.982247931351517,0.413731896269752,0.402832471833451,0.234791856661332,116,0.549852121016087,65
"Louisville",314,146,185,104,0.796577102370064,0.203422897629936,0.859954689331131,0.140045310668869,1.00947282299374,0.52835916403371,0.515528701791048,0.600017214907825,38,0.752204663234303,9
"LSU",171,84,78,45,0.786441882719047,0.213558117280953,0.843526785626876,0.156473214373124,1.025,0.542686476040068,0.574802709146839,0.645666891135009,29,0.772800895803535,6
"Marshall",203,226,48,59,0.380125083084766,0.619874916915234,0.436748241683384,0.563251758316616,0.982247931351517,0.442632862887432,0.436535451946919,0.326876105832722,98,0.428925386155431,100
"Maryland",197,127,74,76,0.484204321521212,0.515795678478788,0.738940575117009,0.261059424882991,1.02003770631759,0.452857035875556,0.433614682912927,0.359452362034266,91,0.649932608426278,28
"Massachusetts",138,233,0,0,0.75,0.75,0.22419762462908,0.77580237537092,0.984925005858917,0.529155851686938,0.571580038316099,0.602555620814524,37,0.334866388696676,115
"Memphis",241,116,58,41,0.69467856534667,0.30532143465333,0.849790642614997,0.150209357385003,0.995521759117377,0.433501198874425,0.411232429384927,0.297780801324509,109,0.700453660780843,19
"Miami (FL)",220,84,67,61,0.555359719418932,0.444640280581068,0.907363631331488,0.0926363686685117,1.00947282299374,0.489123517487182,0.443541034937663,0.475004612361137,66,0.759886824485395,8
"Miami (OH)",120,190,38,66,0.212754279750233,0.787245720249767,0.251789370742779,0.748210629257221,0.984925005858917,0.464086171700928,0.514952990056701,0.395230630456971,84,0.334392457218917,116
"Michigan",300,62,141,17,0.993398567664367,0.00660143233563331,0.976721149968759,0.0232788500312412,1.02003770631759,0.567123024229152,0.555291967731902,0.723526611956796,16,0.853001182717949,1
"Michigan State",145,180,67,108,0.243878947500874,0.756121052499126,0.374619653040619,0.625380346959381,1.02003770631759,0.533185393152038,0.521403378183323,0.61539454434353,32,0.432034483068815,98
"Middle Tennessee",231,159,111,91,0.615584812972945,0.384415187027055,0.70790421478936,0.29209578521064,0.982247931351517,0.407991861297867,0.35277344199654,0.216502959352263,119,0.579061961593532,54
"Minnesota",183,128,64,53,0.609916459235826,0.390083540764174,0.699973244553357,0.300026755446643,1.02003770631759,0.513136198292805,0.497311838846869,0.551513807082167,50,0.645091677712571,30
"Mississippi State",149,159,61,75,0.37996995069973,0.62003004930027,0.461588281789603,0.538411718210397,1.025,0.548254789861309,0.545264873015727,0.663408650577268,27,0.501717490836602,76
"Missouri",199,157,48,110,0.122884685579799,0.877115314420201,0.636875832450536,0.363124167549464,1.025,0.569352279123319,0.602913595516257,0.730629463077888,14,0.641193963975921,33
"Navy",161,122,0,0,0.75,0.75,0.65867574869919,0.34132425130081,1.00931274900398,0.496994771903847,0.514672269400362,0.50008400027864,62,0.616361648102757,41
"Nebraska",212,110,82,51,0.75500708960725,0.244992910392749,0.825630540026497,0.174369459973503,1.02003770631759,0.507405755702448,0.472603966710154,0.533255473015584,58,0.722140810276125,15
"Nevada",146,178,54,74,0.32153159917401,0.67846840082599,0.384692146895989,0.61530785310401,0.982557525002033,0.373679514873671,0.330505445893976,0.107176973838411,124,0.360234980133654,112
"New Mexico",221,220,114,130,0.422805673460424,0.577194326539576,0.502687053566757,0.497312946433243,0.982557525002033,0.397540251334835,0.36736118664614,0.183202043545203,120,0.449597130913025,91
"New Mexico State",162,269,66,138,0.148285804625044,0.851714195374956,0.231144026250833,0.768855973749167,0.975,0.42449551564403,0.397452360635141,0.269086896739358,112,0.279415634269462,127
"North Carolina",225,202,97,118,0.385928905439048,0.614071094560952,0.563545393353223,0.436454606646777,1.00947282299374,0.531717160501249,0.586331834847161,0.610716462013433,34,0.576551190253685,55
"North Carolina State",187,112,50,40,0.629214903346367,0.370785096653633,0.771162169127084,0.228837830872916,1.00947282299374,0.529920460549459,0.528641488616706,0.604991817290111,35,0.696861239858302,21
"North Texas",155,172,93,86,0.54623199180674,0.45376800819326,0.43864960242246,0.56135039757754,0.982247931351517,0.446525279981699,0.441139840677526,0.339278123741984,95,0.431678008359163,99
"Northern Illinois",191,261,89,103,0.414294627173949,0.585705372826051,0.322998602432655,0.677001397567345,0.984925005858917,0.549319873637778,0.651666752367079,0.666802220112786,24,0.426033893560005,101
"Northwestern",157,139,105,95,0.559022975215628,0.440977024784372,0.571653192949899,0.428346807050101,1.02003770631759,0.592599879368335,0.65001772942861,0.804700958399063,6,0.609752739094535,43
"Notre Dame",212,194,0,0,0.75,0.75,0.552378535488636,0.447621464511364,1.00931274900398,0.507867360097954,0.493413180560806,0.534726236770189,56,0.537684536652095,69
"Ohio",214,184,67,58,0.584645078627579,0.415354921372421,0.588547828138502,0.411452171861498,0.984925005858917,0.385358213837309,0.30153675975886,0.144387640166349,122,0.485447347009103,81
"Ohio State",296,77,126,40,0.938158474593002,0.0618415254069984,0.96050681897864,0.03949318102136,1.02003770631759,0.522005012812025,0.462566369246695,0.579771620630282,43,0.810447161124267,3
"Oklahoma",241,198,135,103,0.655023208210074,0.344976791789926,0.614383475337011,0.385616524662989,1.0199203187251,0.607482560021798,0.687272141253175,0.852120150004695,5,0.651402400442712,27
"Oklahoma State",244,172,111,97,0.579207647757831,0.420792352242169,0.696085647689255,0.303914352310745,1.0199203187251,0.470100557529647,0.504895764632921,0.414393664364834,81,0.644952413496582,31
"Old Dominion",204,153,85,36,0.884540000766638,0.115459999233362,0.66414177276322,0.33585822723678,0.982247931351517,0.410791268087866,0.409458058645803,0.225422428233442,117,0.568964365307218,58
"Ole Miss",238,182,118,96,0.619874916915235,0.380125083084766,0.653800180325273,0.346199819674727,1.025,0.577851631055063,0.600031002497946,0.757710095066135,11,0.651774049075735,26
"Oregon",221,251,92,162,0.207351510222213,0.792648489777787,0.425147366918127,0.574852633081873,1.02160816194681,0.591280340160492,0.664728804772804,0.800496643062007,7,0.515920137528182,73
"Oregon State",151,185,67,110,0.235949342872102,0.764050657127898,0.381947535058979,0.618052464941021,1.02160816194681,0.564933978587156,0.605599894735921,0.716551875540131,19,0.466362411279926,84
"Penn State",183,171,77,89,0.415020388518509,0.584979611481491,0.540098589200216,0.459901410799784,1.02003770631759,0.620136107011277,0.691617740598846,0.8924368767528,4,0.602439341998434,46
"Pittsburgh",269,220,118,102,0.585486356896539,0.414513643103461,0.616937292947801,0.383062707052199,1.00947282299374,0.498857087001701,0.476391618640225,0.506017707956137,61,0.57548908452119,56
"Purdue",165,206,76,130,0.218877695597697,0.781122304402303,0.371455969243394,0.628544030756606,1.02003770631759,0.444933943203981,0.490793490947974,0.3342078070881,96,0.419475352170729,102
"Rice",114,215,90,146,0.241110878962315,0.758889121037685,0.18188596577989,0.81811403422011,0.982247931351517,0.563751824467716,0.650612726831099,0.712785296521045,20,0.332125744099719,118
"Rutgers",116,264,14,174,0.00254165438367492,0.997458345616325,0.124663462349309,0.875336537650691,1.02003770631759,0.590533200762831,0.678342600611843,0.798116107788913,9,0.315419298272802,122
"San Diego State",185,120,43,10,0.969436770084667,0.0305632299153328,0.736117898331562,0.263882101668438,0.982557525002033,0.373270314456665,0.344802627144297,0.105873179620761,125,0.595114925509938,47
"San Jose State",175,250,72,92,0.358716276488397,0.641283723511603,0.300415595377222,0.699584404622778,0.982557525002033,0.427941268389246,0.416714253526764,0.280065752864514,111,0.333265644436679,117
"SMU",139,196,60,88,0.287472431699513,0.712527568300487,0.306947608460401,0.693052391539599,0.995521759117377,0.516570204786807,0.562722215029557,0.562455237306043,48,0.390449418554464,104
"South Alabama",143,153,39,69,0.205512349586267,0.794487650413733,0.460036403255957,0.539963596744043,0.975,0.435048897005207,0.455001205794292,0.302712076537629,108,0.446899053999517,93
"South Carolina",84,121,64,106,0.232223617619297,0.767776382380703,0.29629830997311,0.70370169002689,1.025,0.517957526537092,0.503258056863816,0.56687552135481,46,0.374417014576762,109
"South Florida",309,181,125,69,0.80349311405189,0.19650688594811,0.780328350166237,0.219671649833763,0.995521759117377,0.435634185869993,0.3686692372945,0.304576923702611,106,0.640228650445729,34
"Southern Miss",251,207,110,90,0.616705871366942,0.383294128633058,0.612250007579652,0.387749992420348,0.982247931351517,0.443893694749801,0.409266065071358,0.330893367847294,97,0.534921117539615,70
"Stanford",114,132,71,109,0.265818374297162,0.734181625702838,0.414000868987648,0.585999131012352,1.02160816194681,0.635207190082278,0.704713208098251,0.940456356071662,2,0.521944699615532,72
"Syracuse",185,233,68,107,0.254572715417858,0.745427284582142,0.36662623234137,0.63337376765863,1.00947282299374,0.532959959345062,0.578288356799848,0.614676267230937,33,0.441321605177852,95
"TCU",241,180,111,95,0.591192752711101,0.408807247288899,0.66633632161364,0.33366367838636,1.0199203187251,0.437290129098836,0.395540931933466,0.309853089407227,104,0.587546713467664,49
"Temple",224,161,98,79,0.624989661740599,0.375010338259401,0.686255876991005,0.313744123008995,0.995521759117377,0.475380866906661,0.503183917249763,0.431217784153186,77,0.622431951397835,38
"Tennessee",213,209,120,153,0.359903629692956,0.640096370307044,0.511230674650925,0.488769325349075,1.025,0.653895172890988,0.751776707157666,1,1,0.606198002623668,44
"Texas",232,204,98,100,0.488032182213048,0.511967817786952,0.575621159104396,0.424378840895604,1.0199203187251,0.511295249266798,0.47918001828526,0.545648175974904,54,0.554300289697845,62
"Texas A&M",241,115,143,91,0.744825957164193,0.255174042835807,0.852391142469571,0.147608857530429,1.025,0.496171003190245,0.486052625792425,0.497459308707372,64,0.748535261166618,11
"Texas State",165,258,55,81,0.285474730564289,0.714525269435711,0.257419650882322,0.742580349117678,0.975,0.442543434451482,0.451368924657651,0.326591168983104,99,0.314017673587246,123
"Texas Tech",293,241,110,111,0.494638177998958,0.505361822001042,0.613735183609977,0.386264816390023,1.0199203187251,0.474419083887758,0.496063639932271,0.428153351453301,78,0.585955784636082,51
"Toledo",258,140,77,55,0.689426435028703,0.310573564971297,0.80981702232902,0.19018297767098,0.984925005858917,0.380280294067784,0.298573080948075,0.128208374070685,123,0.629763388142073,35
"Troy",235,118,117,40,0.927149668167122,0.0728503318328777,0.836538507201988,0.163461492798012,0.975,0.43655571204008,0.389675467993123,0.307513090045655,105,0.670394556779058,25
"Tulane",169,136,14,24,0.217989425732534,0.782010574267466,0.625946922921633,0.374053077078367,0.995521759117377,0.44215799302937,0.455915687415186,0.325363075666216,100,0.56672051692896,59
"Tulsa",228,198,74,78,0.468848986698355,0.531151013301645,0.582818947295262,0.417181052704738,0.995521759117377,0.472739132033932,0.479250401017551,0.422800689476625,79,0.545840696531778,67
"UCF",201,150,72,55,0.654373381473855,0.345626618526145,0.666773281368238,0.333226718631762,0.995521759117377,0.482589897300992,0.519212205533378,0.454187194135123,73,0.614820556069383,42
"UCLA",182,162,99,96,0.518224131215404,0.481775868784596,0.568538937571091,0.431461062428909,1.02160816194681,0.572219757513231,0.584095270943137,0.739765821665585,12,0.586121511388142,50
"UNLV",228,216,93,84,0.560015505572557,0.439984494427443,0.531991066976493,0.468008933023507,0.982557525002033,0.423741031396524,0.395797812703498,0.266682959308396,113,0.478105923811465,82
"USC",198,168,147,109,0.67014274679588,0.32985725320412,0.596137827406359,0.403862172593641,1.02160816194681,0.590640573721296,0.618126242489348,0.798458219469548,8,0.616507118229259,40
"Utah",187,128,109,92,0.599133394975556,0.400866605024444,0.710623818981792,0.289376181018208,1.02160816194681,0.453428854771726,0.397773935055958,0.361274291190214,88,0.619442428584695,39
"Utah State",140,150,54,79,0.288701432351121,0.711298567648879,0.459212559412742,0.540787440587258,0.982557525002033,0.470155212774528,0.454319147255477,0.414567806885904,80,0.449600069513747,90
"UTEP",94,226,35,97,0.0819689938885717,0.918031006111428,0.111148867575706,0.888851132424294,0.982247931351517,0.487354649221962,0.535745720778473,0.469368644947292,67,0.248195538820561,128
"UTSA",156,146,88,78,0.570989231649839,0.42901076835016,0.539172319449861,0.460827680550139,0.982247931351517,0.420622901928889,0.418077538103163,0.256747976349358,115,0.489952529263206,80
"Vanderbilt",131,154,46,62,0.330167322368331,0.669832677631669,0.405316759383168,0.594683240616832,1.025,0.538076654536623,0.558138314947528,0.63097907956198,31,0.467663709852237,83
"Virginia",170,194,65,65,0.5,0.5,0.422387145818809,0.577612854181191,1.00947282299374,0.518212637387614,0.522893520404272,0.567688355452594,45,0.460207829046533,86
"Virginia Tech",214,109,100,34,0.928027609078415,0.0719723909215846,0.831860207424737,0.168139792575263,1.00947282299374,0.454739708312047,0.398718310531702,0.365450932256616,87,0.693991947454049,22
"Wake Forest",152,125,74,73,0.508060650422952,0.491939349577048,0.61384255066643,0.38615744933357,1.00947282299374,0.526634460516096,0.513184829313797,0.594521965196504,40,0.585786961118265,52
"Washington",297,85,149,55,0.913881219640583,0.0861187803594171,0.950970537616042,0.0490294623839584,1.02160816194681,0.39526900008698,0.285003002220613,0.175965383657489,121,0.744733306415635,12
"Washington State",246,152,120,70,0.782010574267466,0.217989425732534,0.757870332283946,0.242129667716054,1.02160816194681,0.492083582258439,0.488214956506377,0.484435969642907,65,0.682419139556219,23
"West Virginia",164,97,65,33,0.832935314392978,0.167064685607022,0.776366893001926,0.223633106998074,1.0199203187251,0.509750691531106,0.546654856060533,0.540726906687459,55,0.713736377647387,17
"Western Kentucky",213,205,142,112,0.63702334943844,0.36297665056156,0.522666648899143,0.477333351100857,0.982247931351517,0.513559444879585,0.520035983039971,0.552862355200766,49,0.512526912634863,74
"Western Michigan",310,123,135,40,0.946992457744332,0.0530075422556674,0.899420248087332,0.100579751912668,0.984925005858917,0.469184561797744,0.440189050729087,0.411475119101893,82,0.735092063200822,13
"Wisconsin",153,91,60,50,0.60637551614466,0.39362448385534,0.774063660553048,0.225936339446952,1.02003770631759,0.620409522483234,0.659560857020541,0.893308033028645,3,0.750641728493582,10
"Wyoming",199,178,73,43,0.778051026308865,0.221948973691135,0.565694363421277,0.434305636578723,0.982557525002033,0.485465558098275,0.486428692558285,0.463349623506166,69,0.529866226503888,71
